"","datetime","bank_code","merchant_type","transaction_type","keterangan","amount","status","customer_id","reference_id","dbname"
"398",2024-05-04 10:08:56.812507,"037","IBB","108","BI-Fast",4860000,"00","RIK805","03000020","ibb golang"
"399",2024-05-04 10:09:11.437953,"037","IBB","108","BI-Fast",2100000,"00","RIK805","03000022","ibb golang"
"400",2024-05-04 10:09:22.092964,"037","IBB","108","BI-Fast",2100000,"00","RIK805","03000024","ibb golang"
"401",2024-05-04 10:09:33.758841,"037","IBB","108","BI-Fast",4000000,"00","RIK805","03000026","ibb golang"
"402",2024-05-04 10:09:45.174095,"037","IBB","108","BI-Fast",33000000,"00","RIK805","03000028","ibb golang"
"403",2024-05-04 10:10:52.087005,"037","IBB","108","BI-Fast",20000000,"00","RIK805","03000030","ibb golang"
"404",2024-05-04 10:11:01.711214,"037","IBB","108","BI-Fast",2250000,"00","RIK805","03000032","ibb golang"
"405",2024-05-04 10:11:15.583641,"037","IBB","108","BI-Fast",15000000,"00","RIK805","03000034","ibb golang"
"406",2024-05-04 10:11:41.458451,"037","IBB","108","BI-Fast",9250000,"00","RIK805","03000036","ibb golang"
"407",2024-05-04 10:12:02.983445,"037","IBB","108","BI-Fast",2850000,"00","RIK805","03000038","ibb golang"
"408",2024-05-04 10:12:15.467776,"037","IBB","108","BI-Fast",2000000,"00","RIK805","03000040","ibb golang"
"409",2024-05-04 10:12:33.145294,"037","IBB","108","BI-Fast",3000000,"00","RIK805","03000042","ibb golang"
"410",2024-05-04 10:12:50.83437,"037","IBB","108","BI-Fast",42000000,"00","RIK805","03000044","ibb golang"
"411",2024-05-04 10:13:03.535306,"037","IBB","108","BI-Fast",720000,"00","RIK805","03000046","ibb golang"
"412",2024-05-04 10:13:18.101897,"037","IBB","108","BI-Fast",1800000,"00","RIK805","03000048","ibb golang"
"413",2024-05-04 10:16:17.498002,"037","IBB","101","Overbooking",540000000,"00","TRA044","656477358730","ibb golang"
"414",2024-05-04 10:16:18.131457,"037","IBB","101","Overbooking",580000000,"00","TRA044","430489946424","ibb golang"
"415",2024-05-04 10:16:18.729707,"037","IBB","101","Overbooking",780000000,"00","TRA044","688658976888","ibb golang"
"416",2024-05-04 10:16:19.524736,"037","IBB","101","Overbooking",840000000,"00","TRA044","204394440336","ibb golang"
"417",2024-05-04 10:18:17.096867,"037","IBB","101","Overbooking",400000000,"00","TRA044","663263840627","ibb golang"
"418",2024-05-04 11:12:48.321356,"037","IBB","101","Overbooking",100000000,"00","MAR732","291826255820","ibb golang"
"419",2024-05-04 11:13:31.032607,"037","IBB","102","Online Transfer",250000000,"00","TRA044","304900906307","ibb golang"
"420",2024-05-04 11:13:32.132708,"037","IBB","102","Online Transfer",250000000,"00","TRA044","813560672045","ibb golang"
"421",2024-05-04 11:13:34.079058,"037","IBB","102","Online Transfer",250000000,"00","TRA044","164081033778","ibb golang"
"422",2024-05-04 11:13:36.143726,"037","IBB","102","Online Transfer",250000000,"00","TRA044","308389959708","ibb golang"
"423",2024-05-04 11:13:38.117098,"037","IBB","102","Online Transfer",250000000,"00","TRA044","998929150598","ibb golang"
"424",2024-05-04 11:13:39.392344,"037","IBB","102","Online Transfer",250000000,"00","TRA044","293903241955","ibb golang"
"425",2024-05-04 11:13:40.491017,"037","IBB","102","Online Transfer",250000000,"00","TRA044","741579036523","ibb golang"
"426",2024-05-04 11:13:42.756818,"037","IBB","102","Online Transfer",250000000,"00","TRA044","577143595433","ibb golang"
"427",2024-05-04 11:13:44.155562,"037","IBB","102","Online Transfer",250000000,"00","TRA044","569636038720","ibb golang"
"428",2024-05-04 11:13:45.624119,"037","IBB","102","Online Transfer",250000000,"00","TRA044","635992706736","ibb golang"
"429",2024-05-04 11:14:36.499788,"037","IBB","102","Online Transfer",250000000,"00","TRA044","355567726928","ibb golang"
"430",2024-05-04 11:14:39.659742,"037","IBB","102","Online Transfer",250000000,"00","TRA044","094664301678","ibb golang"
"431",2024-05-04 11:14:42.048686,"037","IBB","102","Online Transfer",250000000,"00","TRA044","132854636342","ibb golang"
"432",2024-05-04 11:14:44.676556,"037","IBB","102","Online Transfer",250000000,"00","TRA044","153420115641","ibb golang"
"433",2024-05-04 11:14:49.123809,"037","IBB","102","Online Transfer",250000000,"00","TRA044","148425843775","ibb golang"
"434",2024-05-04 11:14:53.489347,"037","IBB","102","Online Transfer",250000000,"00","TRA044","365154475830","ibb golang"
"435",2024-05-04 11:36:58.099116,"037","IBB","102","Online Transfer",8711183,"00","ADI337","931869261021","ibb golang"
"436",2024-05-04 12:30:29.831875,"037","IBB","102","Online Transfer",250000000,"00","TRA044","054328086784","ibb golang"
"437",2024-05-04 12:30:32.260648,"037","IBB","102","Online Transfer",250000000,"00","TRA044","078777334038","ibb golang"
"438",2024-05-04 12:30:35.083454,"037","IBB","102","Online Transfer",80200000,"00","TRA044","417824152240","ibb golang"
"439",2024-05-04 14:25:04.441838,"037","IBB","102","Online Transfer",238169000,"00","TRA044","740773388275","ibb golang"
"440",2024-05-04 14:25:05.881744,"037","IBB","102","Online Transfer",200000000,"00","TRA044","796432326863","ibb golang"
"441",2024-05-04 14:25:07.391701,"037","IBB","102","Online Transfer",200000000,"00","TRA044","344616867370","ibb golang"
"442",2024-05-04 14:25:08.899195,"037","IBB","102","Online Transfer",250000000,"00","TRA044","713044131858","ibb golang"
"443",2024-05-04 14:25:10.396614,"037","IBB","102","Online Transfer",250000000,"00","TRA044","008869351439","ibb golang"
"444",2024-05-04 14:25:11.960382,"037","IBB","102","Online Transfer",200000000,"00","TRA044","495004656260","ibb golang"
"445",2024-05-04 14:25:13.109876,"037","IBB","102","Online Transfer",200000000,"00","TRA044","430697984805","ibb golang"
"446",2024-05-04 14:25:14.443901,"037","IBB","102","Online Transfer",200000000,"00","TRA044","471583928967","ibb golang"
"447",2024-05-04 14:25:16.053704,"037","IBB","102","Online Transfer",100000000,"00","TRA044","683320195270","ibb golang"
"448",2024-05-04 14:25:17.277344,"037","IBB","102","Online Transfer",100000000,"00","TRA044","689265455761","ibb golang"
"449",2024-05-04 14:25:19.544482,"037","IBB","102","Online Transfer",100000000,"00","TRA044","538227113143","ibb golang"
"450",2024-05-04 14:25:21.019415,"037","IBB","102","Online Transfer",100000000,"00","TRA044","190900507060","ibb golang"
"451",2024-05-04 15:22:32.535694,"037","IBB","102","Online Transfer",100000000,"00","TRA044","071167718584","ibb golang"
"452",2024-05-04 15:22:33.674655,"037","IBB","102","Online Transfer",100000000,"00","TRA044","569442004257","ibb golang"
"453",2024-05-04 15:22:34.829376,"037","IBB","102","Online Transfer",50000000,"00","TRA044","497857326419","ibb golang"
"454",2024-05-04 15:22:35.950175,"037","IBB","102","Online Transfer",100000000,"00","TRA044","912617349849","ibb golang"
"455",2024-05-04 15:22:37.037564,"037","IBB","102","Online Transfer",100000000,"00","TRA044","356884571960","ibb golang"
"456",2024-05-04 15:22:38.537782,"037","IBB","102","Online Transfer",10000000,"00","TRA044","374439166883","ibb golang"
"457",2024-05-04 15:22:39.715231,"037","IBB","102","Online Transfer",100000000,"00","TRA044","954707944584","ibb golang"
"458",2024-05-04 15:22:41.223863,"037","IBB","102","Online Transfer",5000000,"00","TRA044","977783031871","ibb golang"
"459",2024-05-04 15:22:42.230953,"037","IBB","102","Online Transfer",100000000,"00","TRA044","338690252434","ibb golang"
"460",2024-05-04 16:43:34.238677,"037","IBB","701","Transfer Batch Overbooking",4500000,"00","ART679","213197827604","ibb golang"
"461",2024-05-04 16:45:10.347004,"037","IBB","101","Overbooking",900000,"00","ART679","035494926767","ibb golang"
"462",2024-05-04 16:45:14.046361,"037","IBB","701","Transfer Batch Overbooking",17950000,"00","ART679","052447460846","ibb golang"
"463",2024-05-04 16:45:45.800466,"037","IBB","101","Overbooking",450500,"00","ART679","211651432608","ibb golang"
"464",2024-05-04 16:46:18.060275,"037","IBB","101","Overbooking",450000,"00","ART679","805144798836","ibb golang"
"465",2024-05-04 16:46:48.861901,"037","IBB","101","Overbooking",394874,"00","ART679","017627397130","ibb golang"
"466",2024-05-04 16:47:23.106443,"037","IBB","101","Overbooking",24622437,"00","ART679","088353155500","ibb golang"
"467",2024-05-04 16:48:07.30412,"037","IBB","101","Overbooking",2972725,"00","ART679","587048819407","ibb golang"
"468",2024-05-04 16:48:39.660739,"037","IBB","101","Overbooking",50000000,"00","ART679","649240965751","ibb golang"
"469",2024-05-04 16:49:20.381428,"037","IBB","101","Overbooking",50000000,"00","ART679","591364814225","ibb golang"
"470",2024-05-04 16:49:51.206314,"037","IBB","101","Overbooking",5718940,"00","ART679","638438894033","ibb golang"
"471",2024-05-04 16:50:36.463935,"037","IBB","701","Transfer Batch Overbooking",629359,"00","ART679","954424195552","ibb golang"
"472",2024-05-04 16:51:19.514203,"037","IBB","101","Overbooking",12200000,"00","ART679","298763601272","ibb golang"
"473",2024-05-04 16:53:29.912634,"037","IBB","101","Overbooking",12686305,"00","ART679","815473482186","ibb golang"
"474",2024-05-04 22:04:35.617339,"037","IBB","102","Online Transfer",250000000,"00","TRA044","963380962495","ibb golang"
"475",2024-05-04 22:04:41.142326,"037","IBB","102","Online Transfer",250000000,"00","TRA044","245733088685","ibb golang"
"476",2024-05-04 22:04:42.018521,"037","IBB","102","Online Transfer",250000000,"00","TRA044","628958252809","ibb golang"
"477",2024-05-04 22:04:43.054953,"037","IBB","102","Online Transfer",250000000,"00","TRA044","433418320464","ibb golang"
"478",2024-05-04 22:04:44.12716,"037","IBB","102","Online Transfer",250000000,"00","TRA044","270066590787","ibb golang"
"479",2024-05-04 22:04:45.225831,"037","IBB","102","Online Transfer",250000000,"00","TRA044","481574608869","ibb golang"
"480",2024-05-04 22:04:46.177325,"037","IBB","102","Online Transfer",250000000,"00","TRA044","675185886807","ibb golang"
"481",2024-05-04 22:04:47.096424,"037","IBB","102","Online Transfer",250000000,"00","TRA044","814339163530","ibb golang"
"482",2024-05-04 22:05:41.163794,"037","IBB","102","Online Transfer",250000000,"00","TRA044","908202249453","ibb golang"
"483",2024-05-04 22:05:42.229081,"037","IBB","102","Online Transfer",250000000,"00","TRA044","740456718737","ibb golang"
"484",2024-05-04 22:05:43.136439,"037","IBB","102","Online Transfer",250000000,"00","TRA044","375661439192","ibb golang"
"485",2024-05-04 22:05:44.042903,"037","IBB","102","Online Transfer",250000000,"00","TRA044","207136990113","ibb golang"
"486",2024-05-04 22:09:20.473028,"037","IBB","102","Online Transfer",250000000,"00","TRA044","047837921563","ibb golang"
"487",2024-05-04 22:09:21.748916,"037","IBB","102","Online Transfer",250000000,"00","TRA044","195708598532","ibb golang"
"488",2024-05-04 22:09:22.730934,"037","IBB","102","Online Transfer",250000000,"00","TRA044","827719310841","ibb golang"
"489",2024-05-04 22:09:25.409926,"037","IBB","102","Online Transfer",250000000,"00","TRA044","207990604465","ibb golang"
"490",2024-05-04 22:09:26.693974,"037","IBB","102","Online Transfer",250000000,"00","TRA044","968963582359","ibb golang"
"491",2024-05-04 22:09:27.579883,"037","IBB","102","Online Transfer",250000000,"00","TRA044","432650936371","ibb golang"
"492",2024-05-04 22:09:28.515573,"037","IBB","102","Online Transfer",250000000,"00","TRA044","642986520198","ibb golang"
"493",2024-05-04 22:09:29.487894,"037","IBB","102","Online Transfer",250000000,"00","TRA044","405666783449","ibb golang"
"494",2024-05-04 22:09:30.48659,"037","IBB","102","Online Transfer",250000000,"00","TRA044","533042562714","ibb golang"
"495",2024-05-04 22:09:31.361447,"037","IBB","102","Online Transfer",250000000,"00","TRA044","421201446310","ibb golang"
"496",2024-05-04 22:09:32.260895,"037","IBB","102","Online Transfer",250000000,"00","TRA044","254351068564","ibb golang"
"497",2024-05-04 22:09:33.284375,"037","IBB","102","Online Transfer",250000000,"00","TRA044","735259768460","ibb golang"
"498",2024-05-04 22:09:34.236338,"037","IBB","102","Online Transfer",250000000,"00","TRA044","041211254015","ibb golang"
"499",2024-05-04 22:09:35.027688,"037","IBB","102","Online Transfer",250000000,"00","TRA044","267596413278","ibb golang"
"500",2024-05-04 22:09:35.768179,"037","IBB","102","Online Transfer",250000000,"00","TRA044","096609687250","ibb golang"
"501",2024-05-04 22:09:36.577506,"037","IBB","102","Online Transfer",250000000,"00","TRA044","526766851568","ibb golang"
"502",2024-05-05 07:25:28.614734,"037","IBB","108","BI-Fast",873000,"00","RIK805","03000005","ibb golang"
"503",2024-05-05 07:25:40.977239,"037","IBB","108","BI-Fast",1588000,"00","RIK805","03000007","ibb golang"
"504",2024-05-05 07:25:52.351669,"037","IBB","108","BI-Fast",8520000,"00","RIK805","03000009","ibb golang"
"505",2024-05-05 09:55:16.268718,"037","IBB","108","BI-Fast",3850000,"00","RIK805","03000012","ibb golang"
"506",2024-05-05 11:10:25.433716,"037","IBB","101","Overbooking",1000000000,"00","TRA044","058879500403","ibb golang"
"507",2024-05-05 11:10:26.10838,"037","IBB","101","Overbooking",1000000000,"00","TRA044","502081907437","ibb golang"
"508",2024-05-05 11:10:26.684724,"037","IBB","101","Overbooking",1400000000,"00","TRA044","935544303322","ibb golang"
"509",2024-05-05 11:10:27.308809,"037","IBB","101","Overbooking",1900000000,"00","TRA044","656932210841","ibb golang"
"510",2024-05-05 11:10:27.883363,"037","IBB","101","Overbooking",1700000000,"00","TRA044","405625281191","ibb golang"
"511",2024-05-05 11:14:13.330844,"037","IBB","102","Online Transfer",1500000,"00","MKS999","138505737178","ibb golang"
"512",2024-05-05 11:26:42.020521,"037","IBB","102","Online Transfer",250000000,"00","TRA044","772839321487","ibb golang"
"513",2024-05-05 11:26:43.077603,"037","IBB","102","Online Transfer",250000000,"00","TRA044","698284885006","ibb golang"
"514",2024-05-05 11:26:44.247314,"037","IBB","102","Online Transfer",250000000,"00","TRA044","829745339442","ibb golang"
"515",2024-05-05 11:26:45.320364,"037","IBB","102","Online Transfer",250000000,"00","TRA044","778385962774","ibb golang"
"516",2024-05-05 11:26:46.277266,"037","IBB","102","Online Transfer",250000000,"00","TRA044","985973766580","ibb golang"
"517",2024-05-05 11:26:47.31726,"037","IBB","102","Online Transfer",250000000,"00","TRA044","713009300637","ibb golang"
"518",2024-05-05 11:26:48.351973,"037","IBB","102","Online Transfer",250000000,"00","TRA044","201601276801","ibb golang"
"519",2024-05-05 11:26:49.497179,"037","IBB","102","Online Transfer",250000000,"00","TRA044","081641739711","ibb golang"
"520",2024-05-05 11:26:50.414897,"037","IBB","102","Online Transfer",250000000,"00","TRA044","508155443294","ibb golang"
"521",2024-05-05 11:26:51.369973,"037","IBB","102","Online Transfer",250000000,"00","TRA044","198892542598","ibb golang"
"522",2024-05-05 11:33:45.746104,"037","IBB","102","Online Transfer",250000000,"00","TRA044","437159153444","ibb golang"
"523",2024-05-05 11:33:46.665358,"037","IBB","102","Online Transfer",250000000,"00","TRA044","669727305509","ibb golang"
"524",2024-05-05 11:33:47.640434,"037","IBB","102","Online Transfer",250000000,"00","TRA044","192326212114","ibb golang"
"525",2024-05-05 11:33:48.538565,"037","IBB","102","Online Transfer",250000000,"00","TRA044","210788481691","ibb golang"
"526",2024-05-05 12:06:00.842113,"037","IBB","102","Online Transfer",250000000,"00","TRA044","926511900815","ibb golang"
"527",2024-05-05 12:06:01.868714,"037","IBB","102","Online Transfer",250000000,"00","TRA044","620784258000","ibb golang"
"528",2024-05-05 12:06:02.702359,"037","IBB","102","Online Transfer",250000000,"00","TRA044","876939630629","ibb golang"
"529",2024-05-05 12:06:03.755573,"037","IBB","102","Online Transfer",250000000,"00","TRA044","066372737644","ibb golang"
"530",2024-05-05 12:06:04.62849,"037","IBB","102","Online Transfer",250000000,"00","TRA044","974370490411","ibb golang"
"531",2024-05-05 12:06:05.795909,"037","IBB","102","Online Transfer",250000000,"00","TRA044","442122142488","ibb golang"
"532",2024-05-05 12:06:06.850337,"037","IBB","102","Online Transfer",250000000,"00","TRA044","103102277586","ibb golang"
"533",2024-05-05 12:06:07.736818,"037","IBB","102","Online Transfer",250000000,"00","TRA044","992771056175","ibb golang"
"534",2024-05-05 12:06:08.633489,"037","IBB","102","Online Transfer",250000000,"00","TRA044","596126383509","ibb golang"
"535",2024-05-05 12:06:09.919977,"037","IBB","102","Online Transfer",250000000,"00","TRA044","177913058343","ibb golang"
"536",2024-05-05 12:06:10.955676,"037","IBB","102","Online Transfer",250000000,"00","TRA044","634724546048","ibb golang"
"537",2024-05-05 12:06:12.441716,"037","IBB","102","Online Transfer",250000000,"00","TRA044","034822119780","ibb golang"
"538",2024-05-05 12:06:13.581916,"037","IBB","102","Online Transfer",250000000,"00","TRA044","776738187421","ibb golang"
"539",2024-05-05 12:06:14.90336,"037","IBB","102","Online Transfer",250000000,"00","TRA044","345737637686","ibb golang"
"540",2024-05-05 12:06:15.976404,"037","IBB","102","Online Transfer",250000000,"00","TRA044","515029660594","ibb golang"
"541",2024-05-05 15:51:50.724651,"037","IBB","102","Online Transfer",11000000,"00","DUT523","734602752991","ibb golang"
"542",2024-05-05 19:15:14.171761,"037","IBB","101","Overbooking",4000000,"00","SMK863","991704172806","ibb golang"
"543",2024-05-06 07:26:28.448966,"037","IBB","101","Overbooking",370000000,"00","SOL066","069054732645","ibb golang"
"544",2024-05-06 07:55:49.205992,"037","IBB","108","BI-Fast",10720000,"00","RIK805","03000006","ibb golang"
"545",2024-05-06 08:22:11.044469,"037","IBB","108","BI-Fast",250000000,"00","DIS014","03000011","ibb golang"
"546",2024-05-06 08:22:13.849719,"037","IBB","108","BI-Fast",250000000,"00","DIS014","03000013","ibb golang"
"547",2024-05-06 08:22:16.48842,"037","IBB","108","BI-Fast",248500000,"00","DIS014","03000015","ibb golang"
"548",2024-05-06 08:27:26.190847,"037","IBB","108","BI-Fast",2500000,"00","RIK805","03000019","ibb golang"
"549",2024-05-06 08:27:36.572744,"037","IBB","108","BI-Fast",2500000,"00","RIK805","03000021","ibb golang"
"550",2024-05-06 08:55:27.224751,"037","IBB","104","SKN",500000000,"00","PLA025","992899944627","ibb golang"
"551",2024-05-06 08:55:40.735082,"037","IBB","104","SKN",77366944,"00","PLA025","572388815229","ibb golang"
"552",2024-05-06 08:55:52.595919,"037","IBB","108","BI-Fast",50000000,"00","PLA025","03000025","ibb golang"
"553",2024-05-06 09:09:26.244449,"037","IBB","108","BI-Fast",10000000,"00","JAGAT1","03000031","ibb golang"
"554",2024-05-06 09:13:23.784878,"037","IBB","104","SKN",500000000,"00","DOM087","703172539233","ibb golang"
"555",2024-05-06 09:13:25.531295,"037","IBB","104","SKN",500000000,"00","DOM087","075261372591","ibb golang"
"556",2024-05-06 09:32:31.757815,"037","IBB","104","SKN",100000000,"00","ANZ231","492842774411","ibb golang"
"557",2024-05-06 09:45:31.224827,"037","IBB","101","Overbooking",40000000,"00","BALUTCA9","389696265831","ibb golang"
"558",2024-05-06 09:45:39.087888,"037","IBB","101","Overbooking",614000000,"00","BALUTCA9","899596456600","ibb golang"
"559",2024-05-06 09:46:12.969254,"037","IBB","101","Overbooking",500000000,"00","BALUTCA9","242107970130","ibb golang"
"560",2024-05-06 10:10:19.222905,"037","IBB","102","Online Transfer",1200000,"00","UTA901","761634164424","ibb golang"
"561",2024-05-06 10:10:28.09105,"037","IBB","102","Online Transfer",3500000,"00","UTA901","058917606561","ibb golang"
"562",2024-05-06 10:10:36.411059,"037","IBB","102","Online Transfer",1000000,"00","UTA901","534694410170","ibb golang"
"563",2024-05-06 10:20:55.307987,"037","IBB","104","SKN",47175000,"00","VLC314","560531457832","ibb golang"
"564",2024-05-06 10:25:48.591376,"037","IBB","102","Online Transfer",1467747,"00","ADI337","226530149203","ibb golang"
"565",2024-05-06 10:26:11.149705,"037","IBB","101","Overbooking",793000000,"00","TRA044","543692366097","ibb golang"
"566",2024-05-06 10:26:11.835588,"037","IBB","101","Overbooking",889000000,"00","TRA044","882136036560","ibb golang"
"567",2024-05-06 10:26:12.502751,"037","IBB","101","Overbooking",1067000000,"00","TRA044","934839740790","ibb golang"
"568",2024-05-06 10:26:13.242597,"037","IBB","101","Overbooking",1382000000,"00","TRA044","770433702667","ibb golang"
"569",2024-05-06 10:26:14.042563,"037","IBB","101","Overbooking",1424000000,"00","TRA044","853745121605","ibb golang"
"570",2024-05-06 10:47:37.86953,"037","IBB","108","BI-Fast",18000000,"00","RIK805","03000047","ibb golang"
"571",2024-05-06 11:31:08.44065,"037","IBB","108","BI-Fast",6000000,"00","USA328","03000051","ibb golang"
"572",2024-05-06 11:40:26.17769,"037","IBB","108","BI-Fast",375000,"00","KUR679","03000055","ibb golang"
"573",2024-05-06 11:47:19.354199,"037","IBB","108","BI-Fast",20000000,"00","USA328","03000061","ibb golang"
"574",2024-05-06 11:52:32.697092,"037","IBB","108","BI-Fast",13500000,"00","ART679","03000063","ibb golang"
"575",2024-05-06 11:53:24.529207,"037","IBB","108","BI-Fast",2800000,"00","ART679","03000066","ibb golang"
"576",2024-05-06 11:54:15.863897,"037","IBB","108","BI-Fast",500000,"00","ART679","03000069","ibb golang"
"577",2024-05-06 11:55:02.476449,"037","IBB","104","SKN",32681893,"00","MAR732","528888130783","ibb golang"
"578",2024-05-06 12:05:49.119828,"037","IBB","104","SKN",7949280,"00","MAR732","829095277358","ibb golang"
"579",2024-05-06 12:05:51.169988,"037","IBB","104","SKN",32203300,"00","MAR732","166832481731","ibb golang"
"580",2024-05-06 12:05:53.22773,"037","IBB","104","SKN",7421890,"00","MAR732","131198202812","ibb golang"
"581",2024-05-06 12:05:55.514217,"037","IBB","104","SKN",28856141,"00","MAR732","152674208424","ibb golang"
"582",2024-05-06 12:05:57.76599,"037","IBB","104","SKN",31194493,"00","MAR732","481689926653","ibb golang"
"583",2024-05-06 12:05:59.90939,"037","IBB","104","SKN",409299,"00","MAR732","355231244109","ibb golang"
"584",2024-05-06 12:06:01.950396,"037","IBB","104","SKN",5057100,"00","MAR732","026953411204","ibb golang"
"585",2024-05-06 12:06:03.993865,"037","IBB","104","SKN",1875100,"00","MAR732","462872285309","ibb golang"
"586",2024-05-06 12:06:06.302726,"037","IBB","104","SKN",9747100,"00","MAR732","860590668822","ibb golang"
"587",2024-05-06 12:42:59.166149,"037","IBB","101","Overbooking",5000000,"00","SMK863","695845249796","ibb golang"
"588",2024-05-06 12:45:22.220568,"037","IBB","102","Online Transfer",6100000,"00","SMK863","152014487202","ibb golang"
"589",2024-05-06 12:55:10.201303,"037","IBB","108","BI-Fast",209500,"00","KUR679","03000075","ibb golang"
"590",2024-05-06 12:56:48.878718,"037","IBB","108","BI-Fast",1500000,"00","KUR679","03000077","ibb golang"
"591",2024-05-06 13:00:45.152628,"037","IBB","108","BI-Fast",250000000,"00","PER248","03000081","ibb golang"
"592",2024-05-06 13:00:47.582954,"037","IBB","108","BI-Fast",250000000,"00","ECO219","03000083","ibb golang"
"593",2024-05-06 13:01:10.831589,"037","IBB","104","SKN",250000000,"00","PER248","880763125974","ibb golang"
"594",2024-05-06 13:02:01.297217,"037","IBB","108","BI-Fast",250000000,"00","ECO219","03000087","ibb golang"
"595",2024-05-06 13:02:26.08847,"037","IBB","108","BI-Fast",250000000,"00","ECO219","03000089","ibb golang"
"596",2024-05-06 13:03:02.665626,"037","IBB","108","BI-Fast",250000000,"00","ECO219","03000091","ibb golang"
"597",2024-05-06 13:06:02.31537,"037","IBB","108","BI-Fast",1110000,"00","DAK185","03000094","ibb golang"
"598",2024-05-06 13:23:09.247834,"037","IBB","325","MPN",13318829,"00","PPP719","435273661924","ibb golang"
"599",2024-05-06 13:23:20.04807,"037","IBB","325","MPN",126126,"00","PPP719","965677836284","ibb golang"
"600",2024-05-06 13:24:22.263957,"037","IBB","108","BI-Fast",18500000,"00","BAN199","03000097","ibb golang"
"601",2024-05-06 13:25:35.205767,"037","IBB","105","RTGS",2000000000,"00","MED353","331856934414","ibb golang"
"602",2024-05-06 13:47:01.889317,"037","IBB","104","SKN",56468475,"00","VLC314","947476840943","ibb golang"
"603",2024-05-06 13:47:03.81711,"037","IBB","104","SKN",9854025,"00","VLC314","690068723909","ibb golang"
"604",2024-05-06 14:29:35.434251,"037","IBB","325","MPN",533000,"00","KHA418","712260561214","ibb golang"
"605",2024-05-06 14:29:53.514387,"037","IBB","325","MPN",49500,"00","KHA418","698017913500","ibb golang"
"606",2024-05-06 14:30:02.450949,"037","IBB","325","MPN",630630,"00","KHA418","122119372421","ibb golang"
"607",2024-05-06 14:30:10.217777,"037","IBB","325","MPN",250000,"00","KHA418","955745023649","ibb golang"
"608",2024-05-06 14:30:36.752502,"037","IBB","325","MPN",88430000,"00","KHA418","586478630335","ibb golang"
"609",2024-05-06 14:42:52.903208,"037","IBB","108","BI-Fast",15000000,"00","WKA534","03000101","ibb golang"
"610",2024-05-06 14:49:21.2365,"037","IBB","104","SKN",18890969,"00","ART679","699203906333","ibb golang"
"611",2024-05-06 15:03:19.543723,"037","IBB","102","Online Transfer",250000000,"00","TRA044","105651119071","ibb golang"
"612",2024-05-06 15:03:20.590359,"037","IBB","102","Online Transfer",250000000,"00","TRA044","268563400857","ibb golang"
"613",2024-05-06 15:03:21.53132,"037","IBB","102","Online Transfer",170000000,"00","TRA044","564105647526","ibb golang"
"614",2024-05-06 15:22:31.656553,"037","IBB","105","RTGS",500000000,"00","ANZ231","161554880068","ibb golang"
"615",2024-05-06 15:25:59.869913,"037","IBB","104","SKN",92299830,"00","HILL999","660534160387","ibb golang"
"616",2024-05-06 15:26:58.298423,"037","IBB","102","Online Transfer",4301250,"00","HILL999","633920367968","ibb golang"
"617",2024-05-06 15:32:09.740694,"037","IBB","101","Overbooking",99107219,"00","MAR732","010036665817","ibb golang"
"618",2024-05-06 15:40:51.111145,"037","IBB","101","Overbooking",164000000,"00","MAR732","067363482753","ibb golang"
"619",2024-05-06 16:03:42.680259,"037","IBB","102","Online Transfer",9700000,"00","INT864","973963710272","ibb golang"
"620",2024-05-06 16:12:19.12799,"037","IBB","108","BI-Fast",18060000,"00","DAS002","03000104","ibb golang"
"621",2024-05-06 16:44:38.243724,"037","IBB","102","Online Transfer",200000000,"00","TRA044","262171266934","ibb golang"
"622",2024-05-06 16:44:40.09083,"037","IBB","102","Online Transfer",100000000,"00","TRA044","829388717779","ibb golang"
"623",2024-05-06 16:44:42.01588,"037","IBB","102","Online Transfer",100000000,"00","TRA044","869617189902","ibb golang"
"624",2024-05-06 16:44:42.995702,"037","IBB","102","Online Transfer",100000000,"00","TRA044","935893942240","ibb golang"
"625",2024-05-06 16:44:43.908786,"037","IBB","102","Online Transfer",100000000,"00","TRA044","967336071734","ibb golang"
"626",2024-05-06 16:44:44.793898,"037","IBB","102","Online Transfer",100000000,"00","TRA044","821487626001","ibb golang"
"627",2024-05-06 16:44:46.790816,"037","IBB","102","Online Transfer",200000000,"00","TRA044","559359983429","ibb golang"
"628",2024-05-06 16:44:48.748329,"037","IBB","102","Online Transfer",200000000,"00","TRA044","396884148228","ibb golang"
"629",2024-05-06 16:49:19.925875,"037","IBB","102","Online Transfer",7840000,"00","BALUTCA9","593165122835","ibb golang"
"630",2024-05-06 16:49:20.874004,"037","IBB","102","Online Transfer",7840000,"00","BALUTCA9","220791566573","ibb golang"
"631",2024-05-06 16:49:39.377752,"037","IBB","102","Online Transfer",250000000,"00","TRA044","908137156812","ibb golang"
"632",2024-05-06 16:49:40.627947,"037","IBB","102","Online Transfer",250000000,"00","TRA044","676852406823","ibb golang"
"633",2024-05-06 16:49:42.020168,"037","IBB","102","Online Transfer",250000000,"00","TRA044","807742482413","ibb golang"
"634",2024-05-06 16:49:43.070305,"037","IBB","102","Online Transfer",50000000,"00","TRA044","803206811702","ibb golang"
"635",2024-05-06 16:49:44.113159,"037","IBB","102","Online Transfer",250000000,"00","TRA044","280335677113","ibb golang"
"636",2024-05-06 16:49:45.100061,"037","IBB","102","Online Transfer",250000000,"00","TRA044","682612241122","ibb golang"
